event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Malignancies,ICD9CM,Large cell lymphoma,"","",narrow,Onc,ANYMALIGNANCY,COV,200.7,200.7
Malignancies,ICD9CM,Large cell lymphoma- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.73,200.73
Malignancies,ICD9CM,Large cell lymphoma- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.76,200.76
Malignancies,ICD9CM,Large cell lymphoma- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.72,200.72
Malignancies,ICD9CM,Large cell lymphoma- lymph nodes of axilla and upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,200.74,200.74
Malignancies,ICD9CM,Large cell lymphoma- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,200.71,200.71
Malignancies,ICD9CM,Large cell lymphoma- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,200.75,200.75
Malignancies,ICD9CM,Large cell lymphoma- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,200.78,200.78
Malignancies,ICD9CM,Large cell lymphoma- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,200.77,200.77
Malignancies,ICD9CM,Large cell lymphoma- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,200.70,200.70
Malignancies,ICD9CM,Letterer-Siwe disease,"","",narrow,Onc,ANYMALIGNANCY,COV,202.5,202.5
Malignancies,ICD9CM,Letterer-siwe disease- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.53,202.53
Malignancies,ICD9CM,Letterer-siwe disease- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.56,202.56
Malignancies,ICD9CM,Letterer-siwe disease- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.52,202.52
Malignancies,ICD9CM,Letterer-siwe disease- lymph nodes of axilla and upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.54,202.54
Malignancies,ICD9CM,Letterer-siwe disease- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,202.51,202.51
Malignancies,ICD9CM,Letterer-siwe disease- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.55,202.55
Malignancies,ICD9CM,Letterer-siwe disease- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.58,202.58
Malignancies,ICD9CM,Letterer-siwe disease- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,202.57,202.57
Malignancies,ICD9CM,Letterer-siwe disease- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.50,202.50
Malignancies,ICD9CM,Leukemia of unspecified cell type,"","",narrow,Onc,ANYMALIGNANCY,COV,208,208
Malignancies,ICD9CM,Leukemic reticuloendotheliosis,"","",narrow,Onc,ANYMALIGNANCY,COV,202.4,202.4
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.43,202.43
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.46,202.46
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.42,202.42
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- lymph nodes of axilla and upper arm,"","",narrow,Onc,ANYMALIGNANCY,COV,202.44,202.44
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,202.41,202.41
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.45,202.45
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.48,202.48
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,202.47,202.47
Malignancies,ICD9CM,Leukemic reticuloendotheliosis- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.40,202.40
Malignancies,ICD9CM,Lymphocytic depletion,"","",narrow,Onc,ANYMALIGNANCY,COV,201.7,201.7
Malignancies,ICD9CM,Lymphocytic-histiocytic predominance,"","",narrow,Onc,ANYMALIGNANCY,COV,201.4,201.4
Malignancies,ICD9CM,Lymphoid leukemia,"","",narrow,Onc,ANYMALIGNANCY,COV,204,204
Malignancies,ICD9CM,Lymphoid leukemia Acute,"","",narrow,Onc,ANYMALIGNANCY,COV,204.0,204.0
Malignancies,ICD9CM,Lymphoid leukemia Chronic,"","",narrow,Onc,ANYMALIGNANCY,COV,204.1,204.1
Malignancies,ICD9CM,Lymphoid leukemia Subacute,"","",narrow,Onc,ANYMALIGNANCY,COV,204.2,204.2
Malignancies,ICD9CM,Lymphosarcoma,"","",narrow,Onc,ANYMALIGNANCY,COV,200.1,200.1
Malignancies,ICD9CM,Lymphosarcoma and reticulosarcoma and other specified malignant tumors of lymphatic tissue,"","",narrow,Onc,ANYMALIGNANCY,COV,200,200
Malignancies,ICD9CM,Lymphosarcoma- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.13,200.13
Malignancies,ICD9CM,Lymphosarcoma- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.16,200.16
Malignancies,ICD9CM,Lymphosarcoma- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,200.12,200.12
Malignancies,ICD9CM,Lymphosarcoma- lymph nodes of axilla and upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,200.14,200.14
Malignancies,ICD9CM,Lymphosarcoma- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,200.11,200.11
Malignancies,ICD9CM,Lymphosarcoma- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,200.15,200.15
Malignancies,ICD9CM,Lymphosarcoma- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,200.18,200.18
Malignancies,ICD9CM,Lymphosarcoma- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,200.17,200.17
Malignancies,ICD9CM,Lymphosarcoma- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,200.10,200.10
Malignancies,ICD9CM,Malignant carcinoid tumor of foregut- not otherwise specified,"","",narrow,Onc,ANYMALIGNANCY,COV,209.25,209.25
Malignancies,ICD9CM,Malignant carcinoid tumor of hindgut- not otherwise specified,"","",narrow,Onc,ANYMALIGNANCY,COV,209.27,209.27
Malignancies,ICD9CM,Malignant carcinoid tumor of midgut- not otherwise specified,"","",narrow,Onc,ANYMALIGNANCY,COV,209.26,209.26
Malignancies,ICD9CM,Malignant carcinoid tumor of other sites,"","",narrow,Onc,ANYMALIGNANCY,COV,209.29,209.29
Malignancies,ICD9CM,Malignant carcinoid tumor of the appendix,"","",narrow,Onc,ANYMALIGNANCY,COV,209.11,209.11
Malignancies,ICD9CM,Malignant carcinoid tumor of the ascending colon,"","",narrow,Onc,ANYMALIGNANCY,COV,209.13,209.13
Malignancies,ICD9CM,Malignant carcinoid tumor of the bronchus and lung,"","",narrow,Onc,ANYMALIGNANCY,COV,209.21,209.21
Malignancies,ICD9CM,Malignant carcinoid tumor of the cecum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.12,209.12
Malignancies,ICD9CM,Malignant carcinoid tumor of the descending colon,"","",narrow,Onc,ANYMALIGNANCY,COV,209.15,209.15
Malignancies,ICD9CM,Malignant carcinoid tumor of the duodenum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.01,209.01
Malignancies,ICD9CM,Malignant carcinoid tumor of the ileum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.03,209.03
Malignancies,ICD9CM,Malignant carcinoid tumor of the jejunum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.02,209.02
Malignancies,ICD9CM,Malignant carcinoid tumor of the kidney,"","",narrow,Onc,ANYMALIGNANCY,COV,209.24,209.24
Malignancies,ICD9CM,Malignant carcinoid tumor of the large intestine- unspecified portion,"","",narrow,Onc,ANYMALIGNANCY,COV,209.10,209.10
Malignancies,ICD9CM,Malignant carcinoid tumor of the rectum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.17,209.17
Malignancies,ICD9CM,Malignant carcinoid tumor of the sigmoid colon,"","",narrow,Onc,ANYMALIGNANCY,COV,209.16,209.16
Malignancies,ICD9CM,Malignant carcinoid tumor of the small intestine- unspecified portion,"","",narrow,Onc,ANYMALIGNANCY,COV,209.00,209.00
Malignancies,ICD9CM,Malignant carcinoid tumor of the stomach,"","",narrow,Onc,ANYMALIGNANCY,COV,209.23,209.23
Malignancies,ICD9CM,Malignant carcinoid tumor of the thymus,"","",narrow,Onc,ANYMALIGNANCY,COV,209.22,209.22
Malignancies,ICD9CM,Malignant carcinoid tumor of the transverse colon,"","",narrow,Onc,ANYMALIGNANCY,COV,209.14,209.14
Malignancies,ICD9CM,Malignant carcinoid tumor of unknown primary site,"","",narrow,Onc,ANYMALIGNANCY,COV,209.20,209.20
Malignancies,ICD9CM,Malignant carcinoid tumors of other and unspecified sites,"","",narrow,Onc,ANYMALIGNANCY,COV,209.2,209.2
Malignancies,ICD9CM,Malignant carcinoid tumors of the appendix- large intestine- and rectum,"","",narrow,Onc,ANYMALIGNANCY,COV,209.1,209.1
Malignancies,ICD9CM,Malignant carcinoid tumors of the small intestine,"","",narrow,Onc,ANYMALIGNANCY,COV,209.0,209.0
Malignancies,ICD9CM,Malignant histiocytosis,"","",narrow,Onc,ANYMALIGNANCY,COV,202.3,202.3
Malignancies,ICD9CM,Malignant histiocytosis- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.33,202.33
Malignancies,ICD9CM,Malignant histiocytosis- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.36,202.36
Malignancies,ICD9CM,Malignant histiocytosis- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.32,202.32
Malignancies,ICD9CM,Malignant histiocytosis- lymph nodes of axilla and upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.34,202.34
Malignancies,ICD9CM,Malignant histiocytosis- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,202.31,202.31
Malignancies,ICD9CM,Malignant histiocytosis- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.35,202.35
Malignancies,ICD9CM,Malignant histiocytosis- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.38,202.38
Malignancies,ICD9CM,Malignant histiocytosis- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,202.37,202.37
Malignancies,ICD9CM,Malignant histiocytosis- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.30,202.30
Malignancies,ICD9CM,Malignant mast cell tumors,"","",narrow,Onc,ANYMALIGNANCY,COV,202.6,202.6
Malignancies,ICD9CM,Malignant mast cell tumors- intra-abdominal lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.63,202.63
Malignancies,ICD9CM,Malignant mast cell tumors- intrapelvic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.66,202.66
Malignancies,ICD9CM,Malignant mast cell tumors- intrathoracic lymph nodes,"","",narrow,Onc,ANYMALIGNANCY,COV,202.62,202.62
Malignancies,ICD9CM,Malignant mast cell tumors- lymph nodes of axilla and upper limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.64,202.64
Malignancies,ICD9CM,Malignant mast cell tumors- lymph nodes of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,202.61,202.61
Malignancies,ICD9CM,Malignant mast cell tumors- lymph nodes of inguinal region and lower limb,"","",narrow,Onc,ANYMALIGNANCY,COV,202.65,202.65
Malignancies,ICD9CM,Malignant mast cell tumors- lymph nodes of multiple sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.68,202.68
Malignancies,ICD9CM,Malignant mast cell tumors- spleen,"","",narrow,Onc,ANYMALIGNANCY,COV,202.67,202.67
Malignancies,ICD9CM,Malignant mast cell tumors- unspecified site- extranodal and solid organ sites,"","",narrow,Onc,ANYMALIGNANCY,COV,202.60,202.60
Malignancies,ICD9CM,Malignant melanoma of other specified sites of skin,"","",narrow,Onc,ANYMALIGNANCY,COV,172.8,172.8
Malignancies,ICD9CM,Malignant melanoma of skin,"","",narrow,Onc,ANYMALIGNANCY,COV,172,172
Malignancies,ICD9CM,Malignant melanoma of skin of ear and external auditory canal,"","",narrow,Onc,ANYMALIGNANCY,COV,172.2,172.2
Malignancies,ICD9CM,Malignant melanoma of skin of eyelid- including canthus,"","",narrow,Onc,ANYMALIGNANCY,COV,172.1,172.1
Malignancies,ICD9CM,Malignant melanoma of skin of lip,"","",narrow,Onc,ANYMALIGNANCY,COV,172.0,172.0
Malignancies,ICD9CM,Malignant melanoma of skin of lower limb- including hip,"","",narrow,Onc,ANYMALIGNANCY,COV,172.7,172.7
Malignancies,ICD9CM,Malignant melanoma of skin of other and unspecified parts of face,"","",narrow,Onc,ANYMALIGNANCY,COV,172.3,172.3
Malignancies,ICD9CM,Malignant melanoma of skin of scalp and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,172.4,172.4
Malignancies,ICD9CM,Malignant melanoma of skin of trunk- except scrotum,"","",narrow,Onc,ANYMALIGNANCY,COV,172.5,172.5
Malignancies,ICD9CM,Malignant melanoma of skin of upper limb- including shoulder,"","",narrow,Onc,ANYMALIGNANCY,COV,172.6,172.6
Malignancies,ICD9CM,Malignant neoplasm associated with transplant organ,"","",narrow,Onc,ANYMALIGNANCY,COV,199.2,199.2
Malignancies,ICD9CM,Malignant neoplasm of Meckel-s diverticulum,"","",narrow,Onc,ANYMALIGNANCY,COV,152.3,152.3
Malignancies,ICD9CM,Malignant neoplasm of abdomen,"","",narrow,Onc,ANYMALIGNANCY,COV,195.2,195.2
Malignancies,ICD9CM,Malignant neoplasm of abdominal esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.2,150.2
Malignancies,ICD9CM,Malignant neoplasm of accessory sinus- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,160.9,160.9
Malignancies,ICD9CM,Malignant neoplasm of adrenal gland,"","",narrow,Onc,ANYMALIGNANCY,COV,194.0,194.0
Malignancies,ICD9CM,Malignant neoplasm of ampulla of vater,"","",narrow,Onc,ANYMALIGNANCY,COV,156.2,156.2
Malignancies,ICD9CM,Malignant neoplasm of anal canal,"","",narrow,Onc,ANYMALIGNANCY,COV,154.2,154.2
Malignancies,ICD9CM,Malignant neoplasm of anterior aspect of epiglottis,"","",narrow,Onc,ANYMALIGNANCY,COV,146.4,146.4
Malignancies,ICD9CM,Malignant neoplasm of anterior mediastinum,"","",narrow,Onc,ANYMALIGNANCY,COV,164.2,164.2
Malignancies,ICD9CM,Malignant neoplasm of anterior portion of floor of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,144.0,144.0
Malignancies,ICD9CM,Malignant neoplasm of anterior two-thirds of tongue- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,141.4,141.4
Malignancies,ICD9CM,Malignant neoplasm of anterior wall of nasopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,147.3,147.3
Malignancies,ICD9CM,Malignant neoplasm of anterior wall of urinary bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188.3,188.3
Malignancies,ICD9CM,Malignant neoplasm of anus- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,154.3,154.3
Malignancies,ICD9CM,Malignant neoplasm of aortic body and other paraganglia,"","",narrow,Onc,ANYMALIGNANCY,COV,194.6,194.6
Malignancies,ICD9CM,Malignant neoplasm of appendix vermiformis,"","",narrow,Onc,ANYMALIGNANCY,COV,153.5,153.5
Malignancies,ICD9CM,Malignant neoplasm of aryepiglottic fold- hypopharyngeal aspect,"","",narrow,Onc,ANYMALIGNANCY,COV,148.2,148.2
Malignancies,ICD9CM,Malignant neoplasm of ascending colon,"","",narrow,Onc,ANYMALIGNANCY,COV,153.6,153.6
Malignancies,ICD9CM,Malignant neoplasm of auditory tube- middle ear- and mastoid air cells,"","",narrow,Onc,ANYMALIGNANCY,COV,160.1,160.1
Malignancies,ICD9CM,Malignant neoplasm of axillary tail of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.6,174.6
Malignancies,ICD9CM,Malignant neoplasm of base of tongue,"","",narrow,Onc,ANYMALIGNANCY,COV,141.0,141.0
Malignancies,ICD9CM,Malignant neoplasm of biliary tract- part unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,156.9,156.9
Malignancies,ICD9CM,Malignant neoplasm of bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188,188
Malignancies,ICD9CM,Malignant neoplasm of bladder neck,"","",narrow,Onc,ANYMALIGNANCY,COV,188.5,188.5
Malignancies,ICD9CM,Malignant neoplasm of bladder- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,188.9,188.9
Malignancies,ICD9CM,Malignant neoplasm of body of pancreas,"","",narrow,Onc,ANYMALIGNANCY,COV,157.1,157.1
Malignancies,ICD9CM,Malignant neoplasm of body of penis,"","",narrow,Onc,ANYMALIGNANCY,COV,187.3,187.3
Malignancies,ICD9CM,Malignant neoplasm of body of stomach,"","",narrow,Onc,ANYMALIGNANCY,COV,151.4,151.4
Malignancies,ICD9CM,Malignant neoplasm of body of uterus,"","",narrow,Onc,ANYMALIGNANCY,COV,182,182
Malignancies,ICD9CM,Malignant neoplasm of bone and articular cartilage,"","",narrow,Onc,ANYMALIGNANCY,COV,170,170
Malignancies,ICD9CM,Malignant neoplasm of bone and articular cartilage- site unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,170.9,170.9
Malignancies,ICD9CM,Malignant neoplasm of bones of skull and face- except mandible,"","",narrow,Onc,ANYMALIGNANCY,COV,170.0,170.0
Malignancies,ICD9CM,Malignant neoplasm of brain,"","",narrow,Onc,ANYMALIGNANCY,COV,191,191
Malignancies,ICD9CM,Malignant neoplasm of brain stem,"","",narrow,Onc,ANYMALIGNANCY,COV,191.7,191.7
Malignancies,ICD9CM,Malignant neoplasm of brain- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,191.9,191.9
Malignancies,ICD9CM,Malignant neoplasm of breast (female)- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,174.9,174.9
Malignancies,ICD9CM,Malignant neoplasm of broad ligament of uterus,"","",narrow,Onc,ANYMALIGNANCY,COV,183.3,183.3
Malignancies,ICD9CM,Malignant neoplasm of bronchus and lung- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,162.9,162.9
Malignancies,ICD9CM,Malignant neoplasm of cardia,"","",narrow,Onc,ANYMALIGNANCY,COV,151.0,151.0
Malignancies,ICD9CM,Malignant neoplasm of carotid body,"","",narrow,Onc,ANYMALIGNANCY,COV,194.5,194.5
Malignancies,ICD9CM,Malignant neoplasm of cecum,"","",narrow,Onc,ANYMALIGNANCY,COV,153.4,153.4
Malignancies,ICD9CM,Malignant neoplasm of central portion of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174.1,174.1
Malignancies,ICD9CM,Malignant neoplasm of cerebellum nos,"","",narrow,Onc,ANYMALIGNANCY,COV,191.6,191.6
Malignancies,ICD9CM,Malignant neoplasm of cerebral meninges,"","",narrow,Onc,ANYMALIGNANCY,COV,192.1,192.1
Malignancies,ICD9CM,Malignant neoplasm of cerebrum- except lobes and ventricles,"","",narrow,Onc,ANYMALIGNANCY,COV,191.0,191.0
Malignancies,ICD9CM,Malignant neoplasm of cervical esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150.0,150.0
Malignancies,ICD9CM,Malignant neoplasm of cervix uteri,"","",narrow,Onc,ANYMALIGNANCY,COV,180,180
Malignancies,ICD9CM,Malignant neoplasm of cervix uteri- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,180.9,180.9
Malignancies,ICD9CM,Malignant neoplasm of cheek mucosa,"","",narrow,Onc,ANYMALIGNANCY,COV,145.0,145.0
Malignancies,ICD9CM,Malignant neoplasm of choroid,"","",narrow,Onc,ANYMALIGNANCY,COV,190.6,190.6
Malignancies,ICD9CM,Malignant neoplasm of clitoris,"","",narrow,Onc,ANYMALIGNANCY,COV,184.3,184.3
Malignancies,ICD9CM,Malignant neoplasm of colon,"","",narrow,Onc,ANYMALIGNANCY,COV,153,153
Malignancies,ICD9CM,Malignant neoplasm of colon- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,153.9,153.9
Malignancies,ICD9CM,Malignant neoplasm of commissure of lip,"","",narrow,Onc,ANYMALIGNANCY,COV,140.6,140.6
Malignancies,ICD9CM,Malignant neoplasm of conjunctiva,"","",narrow,Onc,ANYMALIGNANCY,COV,190.3,190.3
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue,"","",narrow,Onc,ANYMALIGNANCY,COV,171,171
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of abdomen,"","",narrow,Onc,ANYMALIGNANCY,COV,171.5,171.5
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,171.0,171.0
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of lower limb- including hip,"","",narrow,Onc,ANYMALIGNANCY,COV,171.3,171.3
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of pelvis,"","",narrow,Onc,ANYMALIGNANCY,COV,171.6,171.6
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of thorax,"","",narrow,Onc,ANYMALIGNANCY,COV,171.4,171.4
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of trunk- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,171.7,171.7
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue of upper limb- including shoulder,"","",narrow,Onc,ANYMALIGNANCY,COV,171.2,171.2
Malignancies,ICD9CM,Malignant neoplasm of connective and other soft tissue- site unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,171.9,171.9
Malignancies,ICD9CM,Malignant neoplasm of cornea,"","",narrow,Onc,ANYMALIGNANCY,COV,190.4,190.4
Malignancies,ICD9CM,Malignant neoplasm of corpus uteri- except isthmus,"","",narrow,Onc,ANYMALIGNANCY,COV,182.0,182.0
Malignancies,ICD9CM,Malignant neoplasm of cranial nerves,"","",narrow,Onc,ANYMALIGNANCY,COV,192.0,192.0
Malignancies,ICD9CM,Malignant neoplasm of descending colon,"","",narrow,Onc,ANYMALIGNANCY,COV,153.2,153.2
Malignancies,ICD9CM,Malignant neoplasm of dome of urinary bladder,"","",narrow,Onc,ANYMALIGNANCY,COV,188.1,188.1
Malignancies,ICD9CM,Malignant neoplasm of dorsal surface of tongue,"","",narrow,Onc,ANYMALIGNANCY,COV,141.1,141.1
Malignancies,ICD9CM,Malignant neoplasm of duodenum,"","",narrow,Onc,ANYMALIGNANCY,COV,152.0,152.0
Malignancies,ICD9CM,Malignant neoplasm of endocervix,"","",narrow,Onc,ANYMALIGNANCY,COV,180.0,180.0
Malignancies,ICD9CM,Malignant neoplasm of endocrine gland- site unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,194.9,194.9
Malignancies,ICD9CM,Malignant neoplasm of epididymis,"","",narrow,Onc,ANYMALIGNANCY,COV,187.5,187.5
Malignancies,ICD9CM,Malignant neoplasm of esophagus,"","",narrow,Onc,ANYMALIGNANCY,COV,150,150
Malignancies,ICD9CM,Malignant neoplasm of esophagus- unspecified site,"","",narrow,Onc,ANYMALIGNANCY,COV,150.9,150.9
Malignancies,ICD9CM,Malignant neoplasm of ethmoidal sinus,"","",narrow,Onc,ANYMALIGNANCY,COV,160.3,160.3
Malignancies,ICD9CM,Malignant neoplasm of exocervix,"","",narrow,Onc,ANYMALIGNANCY,COV,180.1,180.1
Malignancies,ICD9CM,Malignant neoplasm of extrahepatic bile ducts,"","",narrow,Onc,ANYMALIGNANCY,COV,156.1,156.1
Malignancies,ICD9CM,Malignant neoplasm of eye,"","",narrow,Onc,ANYMALIGNANCY,COV,190,190
Malignancies,ICD9CM,Malignant neoplasm of eye- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,190.9,190.9
Malignancies,ICD9CM,Malignant neoplasm of eyeball- except conjunctiva- cornea- retina- and choroid,"","",narrow,Onc,ANYMALIGNANCY,COV,190.0,190.0
Malignancies,ICD9CM,Malignant neoplasm of fallopian tube,"","",narrow,Onc,ANYMALIGNANCY,COV,183.2,183.2
Malignancies,ICD9CM,Malignant neoplasm of female breast,"","",narrow,Onc,ANYMALIGNANCY,COV,174,174
Malignancies,ICD9CM,Malignant neoplasm of female genital organ- site unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,184.9,184.9
Malignancies,ICD9CM,Malignant neoplasm of floor of mouth,"","",narrow,Onc,ANYMALIGNANCY,COV,144,144
Malignancies,ICD9CM,Malignant neoplasm of floor of mouth- part unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,144.9,144.9
Malignancies,ICD9CM,Malignant neoplasm of frontal lobe,"","",narrow,Onc,ANYMALIGNANCY,COV,191.1,191.1
Malignancies,ICD9CM,Malignant neoplasm of frontal sinus,"","",narrow,Onc,ANYMALIGNANCY,COV,160.4,160.4
Malignancies,ICD9CM,Malignant neoplasm of fundus of stomach,"","",narrow,Onc,ANYMALIGNANCY,COV,151.3,151.3
Malignancies,ICD9CM,Malignant neoplasm of gallbladder,"","",narrow,Onc,ANYMALIGNANCY,COV,156.0,156.0
Malignancies,ICD9CM,Malignant neoplasm of gallbladder and extrahepatic bile ducts,"","",narrow,Onc,ANYMALIGNANCY,COV,156,156
Malignancies,ICD9CM,Malignant neoplasm of glans penis,"","",narrow,Onc,ANYMALIGNANCY,COV,187.2,187.2
Malignancies,ICD9CM,Malignant neoplasm of glottis,"","",narrow,Onc,ANYMALIGNANCY,COV,161.0,161.0
Malignancies,ICD9CM,Malignant neoplasm of greater curvature of stomach- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,151.6,151.6
Malignancies,ICD9CM,Malignant neoplasm of gum,"","",narrow,Onc,ANYMALIGNANCY,COV,143,143
Malignancies,ICD9CM,Malignant neoplasm of gum- unspecified,"","",narrow,Onc,ANYMALIGNANCY,COV,143.9,143.9
Malignancies,ICD9CM,Malignant neoplasm of hard palate,"","",narrow,Onc,ANYMALIGNANCY,COV,145.2,145.2
Malignancies,ICD9CM,Malignant neoplasm of head of pancreas,"","",narrow,Onc,ANYMALIGNANCY,COV,157.0,157.0
Malignancies,ICD9CM,Malignant neoplasm of head- face- and neck,"","",narrow,Onc,ANYMALIGNANCY,COV,195.0,195.0
Malignancies,ICD9CM,Malignant neoplasm of heart,"","",narrow,Onc,ANYMALIGNANCY,COV,164.1,164.1
Malignancies,ICD9CM,Malignant neoplasm of hepatic flexure,"","",narrow,Onc,ANYMALIGNANCY,COV,153.0,153.0
Malignancies,ICD9CM,Malignant neoplasm of hypopharynx,"","",narrow,Onc,ANYMALIGNANCY,COV,148,148
