event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Recurrent oral herpes simplex infection,"""","""",narrow,I,HSV,COV,235057006,235057006
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Recurrent otitis externa of bilateral external auditory canals caused by human herpes simplex virus,"""","""",narrow,I,HSV,COV,15982951000119104,15982951000119104
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Recurrent otitis externa of left external auditory canal caused by human herpes simplex virus,"""","""",narrow,I,HSV,COV,15982871000119103,15982871000119103
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Recurrent otitis externa of right external auditory canal caused by human herpes simplex virus,"""","""",narrow,I,HSV,COV,15983031000119103,15983031000119103
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Recurrent vesicular dermatitis caused by human herpes simplex virus,"""","""",narrow,I,HSV,COV,1090431000119106,1090431000119106
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Sexually transmissible infection caused by Herpes simplex virus,"""","""",narrow,I,HSV,COV,721585006,721585006
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Simian B disease,C0037140,B Virus Infection,narrow,I,HSV,COV,36420002,36420002
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Simian B encephalomyelitis,"""","""",narrow,I,HSV,COV,15316002,15316002
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Vesicular herpes simplex eyelid dermatitis,"""","""",narrow,I,HSV,COV,422570005,422570005
Herpes simplex infection excluding congenital ones,SNOMEDCT_US,Visceral herpes simplex,"""","""",narrow,I,HSV,COV,16592009,16592009
Influenza,ICD10,Adenoviral pneumonia,-,-,possible,I,INFLUENZA,COV,J12.0,J12.0
Influenza,ICD10,Bronchopneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J18.0,J18.0
Influenza,ICD10,Hypostatic pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J18.2,J18.2
Influenza,ICD10,Influenza NOS,C0021400,Influenza,narrow,I,INFLUENZA,COV,J11.1,J11.1
Influenza,ICD10,Influenza due to other identified influenza virus,C0276355,Influenza due to other identified influenza virus,narrow,I,INFLUENZA,COV,J10,J10
Influenza,ICD10,Influenza due to other identified influenza virus NOS,C0276355,Influenza due to other identified influenza virus,narrow,I,INFLUENZA,COV,J10.1,J10.1
Influenza,ICD10,Influenza due to other identified influenza virus with other respiratory manifestations,C2887405,Influenza due to other identified influenza virus with other respiratory manifestations,narrow,I,INFLUENZA,COV,J10.1,J10.1
Influenza,ICD10,Influenza due to other identified influenza virus with other specified pneumonia,"""","""",narrow,I,INFLUENZA,COV,J10.8,J10.8
Influenza,ICD10,Influenza with other manifestations- virus not identified,C0348676,Influenza with other manifestations- virus not identified,possible,I,INFLUENZA,COV,J11.8,J11.8
Influenza,ICD10,Influenza with other respiratory manifestations- virus not identified,C0348675,Influenza with other respiratory manifestations- virus not identified,possible,I,INFLUENZA,COV,J11.1,J11.1
Influenza,ICD10,Influenza with pneumonia- influenza virus identified,C0348814,Influenza with pneumonia- influenza virus identified,narrow,I,INFLUENZA,COV,J10.0,J10.0
Influenza,ICD10,Influenza with pneumonia- virus not identified,C0494640,Influenza with pneumonia- virus not identified,possible,I,INFLUENZA,COV,J11.0,J11.0
Influenza,ICD10,Influenza- virus not identified,C0494639,Influenza- virus not identified,narrow,I,INFLUENZA,COV,J11,J11
Influenza,ICD10,Lobar pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J18.1,J18.1
Influenza,ICD10,Other pneumonia- organism unspecified,-,-,possible,I,INFLUENZA,COV,J18.8,J18.8
Influenza,ICD10,Other viral pneumonia,-,-,possible,I,INFLUENZA,COV,J12.8,J12.8
Influenza,ICD10,Parainfluenza virus pneumonia,-,-,possible,I,INFLUENZA,COV,J12.2,J12.2
Influenza,ICD10,Pneumonia in other diseases classified elsewhere,-,-,possible,I,INFLUENZA,COV,J17.8,J17.8
Influenza,ICD10,Pneumonia in viral diseases classified elsewhere,-,-,possible,I,INFLUENZA,COV,J17.1,J17.1
Influenza,ICD10,Pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J18.9,J18.9
Influenza,ICD10,Respiratory syncytial virus pneumonia,-,-,possible,I,INFLUENZA,COV,J12.1,J12.1
Influenza,ICD10,Viral pneumonia- not elsewhere classified,-,-,possible,I,INFLUENZA,COV,J12,J12
Influenza,ICD10,Viral pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J12.9,J12.9
Influenza,ICD10,influenza B,C0276353,Influenza due to Influenza virus- type B,narrow,I,INFLUENZA,COV,J10,J10
Influenza,ICD10CM,Influenza NOS,C0021400,Influenza,narrow,I,INFLUENZA,COV,J11.1,J11.1
Influenza,ICD10CM,Influenza due to Certain identified influenza virus NOS,"""","""",narrow,I,INFLUENZA,COV,J09,J09
Influenza,ICD10CM,Influenza due to certain identified influenza viruses,C2712970,Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,J09,J09
Influenza,ICD10CM,Influenza due to identified novel influenza A virus,-,-,narrow,I,INFLUENZA,COV,J09.X,J09.X
Influenza,ICD10CM,Influenza due to identified novel influenza A virus with gastrointestinal manifestations,-,-,narrow,I,INFLUENZA,COV,J09.X3,J09.X3
Influenza,ICD10CM,Influenza due to identified novel influenza A virus with other manifestations,-,-,narrow,I,INFLUENZA,COV,J09.X9,J09.X9
Influenza,ICD10CM,Influenza due to identified novel influenza A virus with other respiratory manifestations,-,-,narrow,I,INFLUENZA,COV,J09.X2,J09.X2
Influenza,ICD10CM,Influenza due to identified novel influenza A virus with pneumonia,-,-,narrow,I,INFLUENZA,COV,J09.X1,J09.X1
Influenza,ICD10CM,Influenza due to other identified influenza virus,C0276355,Influenza due to other identified influenza virus,narrow,I,INFLUENZA,COV,J10,J10
Influenza,ICD10CM,Influenza due to other identified influenza virus NOS,C0276355,Influenza due to other identified influenza virus,narrow,I,INFLUENZA,COV,J10.1,J10.1
Influenza,ICD10CM,Influenza due to other identified influenza virus with other respiratory manifestations,C2887405,Influenza due to other identified influenza virus with other respiratory manifestations,narrow,I,INFLUENZA,COV,J10.1,J10.1
Influenza,ICD10CM,Influenza due to other identified influenza virus with other specified pneumonia,"""","""",narrow,I,INFLUENZA,COV,J10.8,J10.8
Influenza,ICD10CM,Influenza due to other identified influenza virus with other specified pneumonia,-,-,narrow,I,INFLUENZA,COV,J10.08,J10.08
Influenza,ICD10CM,Influenza due to other identified influenza virus with the same other identified influenza virus pneumonia,-,-,narrow,I,INFLUENZA,COV,J10.01,J10.01
Influenza,ICD10CM,Influenza due to unidentified influenza virus,C2977051,Influenza due to unidentified influenza virus,narrow,I,INFLUENZA,COV,J11,J11
Influenza,ICD10CM,Influenza due to unidentified influenza virus with encephalopathy,-,-,narrow,I,INFLUENZA,COV,J11.81,J11.81
Influenza,ICD10CM,Influenza due to unidentified influenza virus with gastrointestinal manifestations,C2977057,Influenza due to unidentified influenza virus with gastrointestinal manifestations,narrow,I,INFLUENZA,COV,J11.2,J11.2
Influenza,ICD10CM,Influenza due to unidentified influenza virus with myocarditis,-,-,narrow,I,INFLUENZA,COV,J11.82,J11.82
Influenza,ICD10CM,Influenza due to unidentified influenza virus with other manifestations,C2977058,Influenza due to unidentified influenza virus with other manifestations,narrow,I,INFLUENZA,COV,J11.8,J11.8
Influenza,ICD10CM,Influenza due to unidentified influenza virus with other manifestations,C2977058,Influenza due to unidentified influenza virus with other manifestations,narrow,I,INFLUENZA,COV,J11.89,J11.89
Influenza,ICD10CM,Influenza due to unidentified influenza virus with other respiratory manifestations,C0021400,Influenza,narrow,I,INFLUENZA,COV,J11.1,J11.1
Influenza,ICD10CM,Influenza due to unidentified influenza virus with otitis media,-,-,narrow,I,INFLUENZA,COV,J11.83,J11.83
Influenza,ICD10CM,Influenza due to unidentified influenza virus with pneumonia,C2977052,Influenza due to unidentified influenza virus with pneumonia,narrow,I,INFLUENZA,COV,J11.0,J11.0
Influenza,ICD10CM,Influenza due to unidentified influenza virus with specified pneumonia,-,-,narrow,I,INFLUENZA,COV,J11.08,J11.08
Influenza,ICD10CM,Influenza with pneumonia NOS,C0155870,Pneumonia and influenza,narrow,I,INFLUENZA,COV,J11.00,J11.00
Influenza,ICD10CM,Influenza with pneumonia- influenza virus identified,C0348814,Influenza with pneumonia- influenza virus identified,narrow,I,INFLUENZA,COV,J10.0,J10.0
Influenza,ICD10CM,Other viral pneumonia,-,-,possible,I,INFLUENZA,COV,J12.8,J12.8
Influenza,ICD10CM,Other viral pneumonia,-,-,possible,I,INFLUENZA,COV,J12.89,J12.89
Influenza,ICD10CM,Viral pneumonia- not elsewhere classified,-,-,possible,I,INFLUENZA,COV,J12,J12
Influenza,ICD10CM,Viral pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,J12.9,J12.9
Influenza,ICD10CM,influenza B,C0276353,Influenza due to Influenza virus- type B,narrow,I,INFLUENZA,COV,J10,J10
Influenza,ICD10DA,Encephalopathia influenzae uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J118A,J11.8A
Influenza,ICD10DA,Influenza f.a. identif. sæsonbestemte typer influenzavirus,C0494638,Influenza due to identified influenza virus,narrow,I,INFLUENZA,COV,J10,J10
Influenza,ICD10DA,Influenza fa. identif zoonotisk el pandemisk type infl.virus,C2712970,Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,J09,J09
Influenza,ICD10DA,Influenza med an. luftvejsmanifest. u. påvist influenzavirus,C0348675,Influenza with other respiratory manifestations- virus not identified,narrow,I,INFLUENZA,COV,J111,J11.1
Influenza,ICD10DA,Influenza med anden luftvejsmanifestation forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J101,J10.1
Influenza,ICD10DA,Influenza med anden manifestation forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J108,J10.8
Influenza,ICD10DA,Influenza med anden manifestation uden påvist influenzavirus,C0348676,Influenza with other manifestations- virus not identified,narrow,I,INFLUENZA,COV,J118,J11.8
Influenza,ICD10DA,Influenza med faryngitis forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J101B,J10.1B
Influenza,ICD10DA,Influenza med faryngitis uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J111B,J11.1B
Influenza,ICD10DA,Influenza med gastroenteritis forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J108A,J10.8A
Influenza,ICD10DA,Influenza med gastroenteritis uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J118B,J11.8B
Influenza,ICD10DA,Influenza med laryngitis forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J101A,J10.1A
Influenza,ICD10DA,Influenza med laryngitis uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J111A,J11.1A
Influenza,ICD10DA,Influenza med lungebetændelse forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J100,J10.0
Influenza,ICD10DA,Influenza med lungebetændelse uden påvist influenzavirus,C0494640,Influenza with pneumonia- virus not identified,narrow,I,INFLUENZA,COV,J110,J11.0
Influenza,ICD10DA,Influenza med pleuraekssudat forårsaget af anden type influenzavirus,"""","""",narrow,I,INFLUENZA,COV,J101C,J10.1C
Influenza,ICD10DA,Influenza med pleuraekssudat uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J111C,J11.1C
Influenza,ICD10DA,Influenza med påvist influenzavirus A,-,-,narrow,I,INFLUENZA,COV,J091,J09.1
Influenza,ICD10DA,Influenza med påvist influenzavirus A(H1N1),-,-,narrow,I,INFLUENZA,COV,J091A,J09.1A
Influenza,ICD10DA,Influenza med påvist influenzavirus A(H5N1),-,-,narrow,I,INFLUENZA,COV,J091B,J09.1B
Influenza,ICD10DA,Influenza med påvist influenzavirus- visse typer- u. spec.,-,-,narrow,I,INFLUENZA,COV,J099,J09.9
Influenza,ICD10DA,Influenza som komplicerer graviditet- fødsel eller barselsperiode,"""","""",narrow,I,INFLUENZA,COV,O985A,O98.5A
Influenza,ICD10DA,Influenza uden påvist influenzavirus,C0494639,Influenza- virus not identified,narrow,I,INFLUENZA,COV,J11,J11
Influenza,ICD10DA,Mellemørebetændelse ved influenza UNS,-,-,narrow,I,INFLUENZA,COV,J118D,J11.8D
Influenza,ICD10DA,Myocarditis acuta influenzae uden påvist influenzavirus,-,-,narrow,I,INFLUENZA,COV,J118C,J11.8C
Influenza,ICD9CM,Bacterial pneumonia- unspecified,-,-,ignore,I,INFLUENZA,COV,482.9,482.9
Influenza,ICD9CM,Bronchopneumonia- organism unspecified,-,-,ignore,I,INFLUENZA,COV,485,485
Influenza,ICD9CM,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV,487,487
Influenza,ICD9CM,Influenza due to Certain identified influenza virus NOS,"""","""",narrow,I,INFLUENZA,COV,488,488
Influenza,ICD9CM,Influenza due to certain identified influenza viruses,"""",Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,488.x,488.x
Influenza,ICD9CM,Influenza due to certain identified influenza viruses,C2712970,Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,488,488
Influenza,ICD9CM,Influenza due to identified 2009 H1N1 influenza virus,C3161430,Influenza due to identified 2009 H1N1 influenza virus,narrow,I,INFLUENZA,COV,488.1,488.1
Influenza,ICD9CM,Influenza due to identified 2009 H1N1 influenza virus with other manifestations,C2887395,Influenza due to identified 2009 H1N1 influenza virus with other manifestations,narrow,I,INFLUENZA,COV,488.19,488.19
Influenza,ICD9CM,Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations,C3161334,Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations,narrow,I,INFLUENZA,COV,488.12,488.12
Influenza,ICD9CM,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,C3161333,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,narrow,I,INFLUENZA,COV,488.11,488.11
Influenza,ICD9CM,Influenza due to identified avian influenza virus,-,-,narrow,I,INFLUENZA,COV,488.0,488.0
Influenza,ICD9CM,Influenza due to identified avian influenza virus with other manifestations,-,-,narrow,I,INFLUENZA,COV,488.09,488.09
Influenza,ICD9CM,Influenza due to identified avian influenza virus with other respiratory manifestations,-,-,narrow,I,INFLUENZA,COV,488.02,488.02
Influenza,ICD9CM,Influenza due to identified avian influenza virus with pneumonia,-,-,narrow,I,INFLUENZA,COV,488.01,488.01
Influenza,ICD9CM,Influenza due to identified novel influenza A virus with other manifestations,-,-,narrow,I,INFLUENZA,COV,488.89,488.89
Influenza,ICD9CM,Influenza due to identified novel influenza A virus with other respiratory manifestations,-,-,narrow,I,INFLUENZA,COV,488.82,488.82
Influenza,ICD9CM,Influenza due to identified novel influenza A virus with pneumonia,-,-,narrow,I,INFLUENZA,COV,488.81,488.81
Influenza,ICD9CM,Influenza due to novel influenza A,-,-,narrow,I,INFLUENZA,COV,488.8,488.8
Influenza,ICD9CM,Influenza with other manifestations,"""",Influenza with other manifestations,narrow,I,INFLUENZA,COV,487.8,487.8
Influenza,ICD9CM,Influenza with other respiratory manifestations,C0021414,Influenza with other respiratory manifestations,narrow,I,INFLUENZA,COV,487.1,487.1
Influenza,ICD9CM,Influenza with pneumonia,C0155870,Pneumonia and influenza,narrow,I,INFLUENZA,COV,487.0,487.0
Influenza,ICD9CM,Methicillin resistant pneumonia due to Staphylococcus aureus,-,-,ignore,I,INFLUENZA,COV,482.42,482.42
Influenza,ICD9CM,Methicillin susceptible pneumonia due to Staphylococcus aureus,-,-,ignore,I,INFLUENZA,COV,482.41,482.41
Influenza,ICD9CM,Other Staphylococcus pneumonia,-,-,ignore,I,INFLUENZA,COV,482.49,482.49
Influenza,ICD9CM,Other bacterial pneumonia,-,-,ignore,I,INFLUENZA,COV,482,482
Influenza,ICD9CM,Pneumonia due to Klebsiella pneumoniae,-,-,ignore,I,INFLUENZA,COV,482.0,482.0
Influenza,ICD9CM,Pneumonia due to Legionnaires- disease,-,-,ignore,I,INFLUENZA,COV,482.84,482.84
Influenza,ICD9CM,Pneumonia due to Pseudomonas,-,-,ignore,I,INFLUENZA,COV,482.1,482.1
Influenza,ICD9CM,Pneumonia due to Staphylococcus,-,-,ignore,I,INFLUENZA,COV,482.4,482.4
Influenza,ICD9CM,Pneumonia due to Staphylococcus- unspecified,-,-,ignore,I,INFLUENZA,COV,482.40,482.40
Influenza,ICD9CM,Pneumonia due to Streptococcus- group A,-,-,ignore,I,INFLUENZA,COV,482.31,482.31
Influenza,ICD9CM,Pneumonia due to Streptococcus- group B,-,-,ignore,I,INFLUENZA,COV,482.32,482.32
Influenza,ICD9CM,Pneumonia due to anaerobes,-,-,ignore,I,INFLUENZA,COV,482.81,482.81
Influenza,ICD9CM,Pneumonia due to chlamydia,-,-,ignore,I,INFLUENZA,COV,483.1,483.1
Influenza,ICD9CM,Pneumonia due to escherichia coli [E. coli],-,-,ignore,I,INFLUENZA,COV,482.82,482.82
Influenza,ICD9CM,Pneumonia due to mycoplasma pneumoniae,-,-,ignore,I,INFLUENZA,COV,483.0,483.0
Influenza,ICD9CM,Pneumonia due to other Streptococcus,-,-,ignore,I,INFLUENZA,COV,482.39,482.39
Influenza,ICD9CM,Pneumonia due to other gram-negative bacteria,-,-,ignore,I,INFLUENZA,COV,482.83,482.83
Influenza,ICD9CM,Pneumonia due to other specified bacteria,-,-,ignore,I,INFLUENZA,COV,482.8,482.8
Influenza,ICD9CM,Pneumonia due to other specified bacteria,-,-,ignore,I,INFLUENZA,COV,482.89,482.89
Influenza,ICD9CM,Pneumonia due to other specified organism,-,-,ignore,I,INFLUENZA,COV,483,483
Influenza,ICD9CM,Pneumonia due to other specified organism,-,-,ignore,I,INFLUENZA,COV,483.8,483.8
Influenza,ICD9CM,Pneumonia due to other virus not elsewhere classified,-,-,possible,I,INFLUENZA,COV,480.8,480.8
Influenza,ICD9CM,Pneumonia in anthrax,-,-,ignore,I,INFLUENZA,COV,484.5,484.5
Influenza,ICD9CM,Pneumonia in aspergillosis,-,-,ignore,I,INFLUENZA,COV,484.6,484.6
Influenza,ICD9CM,Pneumonia in cytomegalic inclusion disease,-,-,ignore,I,INFLUENZA,COV,484.1,484.1
Influenza,ICD9CM,Pneumonia in infectious diseases classified elsewhere,-,-,ignore,I,INFLUENZA,COV,484,484
Influenza,ICD9CM,Pneumonia in other infectious diseases classified elsewhere,-,-,ignore,I,INFLUENZA,COV,484.8,484.8
Influenza,ICD9CM,Pneumonia in other systemic mycoses,-,-,ignore,I,INFLUENZA,COV,484.7,484.7
Influenza,ICD9CM,Pneumonia in whooping cough,-,-,ignore,I,INFLUENZA,COV,484.3,484.3
Influenza,ICD9CM,Viral pneumonia,-,-,possible,I,INFLUENZA,COV,480,480
Influenza,ICD9CM,Viral pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,480.9,480.9
Influenza,ICD9CMP,Bacterial pneumonia- unspecified,-,-,ignore,I,INFLUENZA,COV,482.9,482.9
Influenza,ICD9CMP,Bronchopneumonia- organism unspecified,-,-,ignore,I,INFLUENZA,COV,485,485
Influenza,ICD9CMP,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV,487,487
Influenza,ICD9CMP,Influenza due to Certain identified influenza virus NOS,"""","""",narrow,I,INFLUENZA,COV,488,488
Influenza,ICD9CMP,Influenza due to certain identified influenza viruses,"""",Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,488.x,488.x
Influenza,ICD9CMP,Influenza due to certain identified influenza viruses,C2712970,Influenza due to certain identified influenza viruses,narrow,I,INFLUENZA,COV,488,488
Influenza,ICD9CMP,Influenza due to identified 2009 H1N1 influenza virus,C3161430,Influenza due to identified 2009 H1N1 influenza virus,narrow,I,INFLUENZA,COV,488.1,488.1
Influenza,ICD9CMP,Influenza due to identified 2009 H1N1 influenza virus with other manifestations,C2887395,Influenza due to identified 2009 H1N1 influenza virus with other manifestations,narrow,I,INFLUENZA,COV,488.19,488.19
Influenza,ICD9CMP,Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations,C3161334,Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations,narrow,I,INFLUENZA,COV,488.12,488.12
Influenza,ICD9CMP,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,C3161333,Influenza due to identified 2009 H1N1 influenza virus with pneumonia,narrow,I,INFLUENZA,COV,488.11,488.11
Influenza,ICD9CMP,Influenza due to identified avian influenza virus,-,-,narrow,I,INFLUENZA,COV,488.0,488.0
Influenza,ICD9CMP,Influenza due to identified avian influenza virus with other manifestations,-,-,narrow,I,INFLUENZA,COV,488.09,488.09
Influenza,ICD9CMP,Influenza due to identified avian influenza virus with other respiratory manifestations,-,-,narrow,I,INFLUENZA,COV,488.02,488.02
Influenza,ICD9CMP,Influenza due to identified avian influenza virus with pneumonia,-,-,narrow,I,INFLUENZA,COV,488.01,488.01
Influenza,ICD9CMP,Influenza due to identified novel influenza A virus with other manifestations,-,-,narrow,I,INFLUENZA,COV,488.89,488.89
Influenza,ICD9CMP,Influenza due to identified novel influenza A virus with other respiratory manifestations,-,-,narrow,I,INFLUENZA,COV,488.82,488.82
Influenza,ICD9CMP,Influenza due to identified novel influenza A virus with pneumonia,-,-,narrow,I,INFLUENZA,COV,488.81,488.81
Influenza,ICD9CMP,Influenza due to novel influenza A,-,-,narrow,I,INFLUENZA,COV,488.8,488.8
Influenza,ICD9CMP,Influenza with other manifestations,"""",Influenza with other manifestations,narrow,I,INFLUENZA,COV,487.8,487.8
Influenza,ICD9CMP,Influenza with other respiratory manifestations,C0021414,Influenza with other respiratory manifestations,narrow,I,INFLUENZA,COV,487.1,487.1
Influenza,ICD9CMP,Influenza with pneumonia,C0155870,Pneumonia and influenza,narrow,I,INFLUENZA,COV,487.0,487.0
Influenza,ICD9CMP,Methicillin resistant pneumonia due to Staphylococcus aureus,-,-,ignore,I,INFLUENZA,COV,482.42,482.42
Influenza,ICD9CMP,Methicillin susceptible pneumonia due to Staphylococcus aureus,-,-,ignore,I,INFLUENZA,COV,482.41,482.41
Influenza,ICD9CMP,Other Staphylococcus pneumonia,-,-,ignore,I,INFLUENZA,COV,482.49,482.49
Influenza,ICD9CMP,Other bacterial pneumonia,-,-,ignore,I,INFLUENZA,COV,482,482
Influenza,ICD9CMP,Pneumonia due to Klebsiella pneumoniae,-,-,ignore,I,INFLUENZA,COV,482.0,482.0
Influenza,ICD9CMP,Pneumonia due to Legionnaires- disease,-,-,ignore,I,INFLUENZA,COV,482.84,482.84
Influenza,ICD9CMP,Pneumonia due to Pseudomonas,-,-,ignore,I,INFLUENZA,COV,482.1,482.1
Influenza,ICD9CMP,Pneumonia due to Staphylococcus,-,-,ignore,I,INFLUENZA,COV,482.4,482.4
Influenza,ICD9CMP,Pneumonia due to Staphylococcus- unspecified,-,-,ignore,I,INFLUENZA,COV,482.40,482.40
Influenza,ICD9CMP,Pneumonia due to Streptococcus- group A,-,-,ignore,I,INFLUENZA,COV,482.31,482.31
Influenza,ICD9CMP,Pneumonia due to Streptococcus- group B,-,-,ignore,I,INFLUENZA,COV,482.32,482.32
Influenza,ICD9CMP,Pneumonia due to anaerobes,-,-,ignore,I,INFLUENZA,COV,482.81,482.81
Influenza,ICD9CMP,Pneumonia due to chlamydia,-,-,ignore,I,INFLUENZA,COV,483.1,483.1
Influenza,ICD9CMP,Pneumonia due to escherichia coli [E. coli],-,-,ignore,I,INFLUENZA,COV,482.82,482.82
Influenza,ICD9CMP,Pneumonia due to mycoplasma pneumoniae,-,-,ignore,I,INFLUENZA,COV,483.0,483.0
Influenza,ICD9CMP,Pneumonia due to other Streptococcus,-,-,ignore,I,INFLUENZA,COV,482.39,482.39
Influenza,ICD9CMP,Pneumonia due to other gram-negative bacteria,-,-,ignore,I,INFLUENZA,COV,482.83,482.83
Influenza,ICD9CMP,Pneumonia due to other specified bacteria,-,-,ignore,I,INFLUENZA,COV,482.8,482.8
Influenza,ICD9CMP,Pneumonia due to other specified bacteria,-,-,ignore,I,INFLUENZA,COV,482.89,482.89
Influenza,ICD9CMP,Pneumonia due to other specified organism,-,-,ignore,I,INFLUENZA,COV,483,483
Influenza,ICD9CMP,Pneumonia due to other specified organism,-,-,ignore,I,INFLUENZA,COV,483.8,483.8
Influenza,ICD9CMP,Pneumonia due to other virus not elsewhere classified,-,-,possible,I,INFLUENZA,COV,480.8,480.8
Influenza,ICD9CMP,Pneumonia in anthrax,-,-,ignore,I,INFLUENZA,COV,484.5,484.5
Influenza,ICD9CMP,Pneumonia in aspergillosis,-,-,ignore,I,INFLUENZA,COV,484.6,484.6
Influenza,ICD9CMP,Pneumonia in cytomegalic inclusion disease,-,-,ignore,I,INFLUENZA,COV,484.1,484.1
Influenza,ICD9CMP,Pneumonia in infectious diseases classified elsewhere,-,-,ignore,I,INFLUENZA,COV,484,484
Influenza,ICD9CMP,Pneumonia in other infectious diseases classified elsewhere,-,-,ignore,I,INFLUENZA,COV,484.8,484.8
Influenza,ICD9CMP,Pneumonia in other systemic mycoses,-,-,ignore,I,INFLUENZA,COV,484.7,484.7
Influenza,ICD9CMP,Pneumonia in whooping cough,-,-,ignore,I,INFLUENZA,COV,484.3,484.3
Influenza,ICD9CMP,Viral pneumonia,-,-,possible,I,INFLUENZA,COV,480,480
Influenza,ICD9CMP,Viral pneumonia- unspecified,-,-,possible,I,INFLUENZA,COV,480.9,480.9
Influenza,ICPC2EENG,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV,R80,R80
Influenza,ICPC2P,Flu,C0021400,Influenza,narrow,I,INFLUENZA,COV,R80001,R80001
Influenza,ICPC2P,Influenza,C0021400,Influenza,narrow,I,INFLUENZA,COV,R80002,R80002
Influenza,ICPC2P,Pneumonia-influenzal,C0155870,Pneumonia and influenza,narrow,I,INFLUENZA,COV,R81002,R81002
Influenza,MEDCODEID,Acute haemophilus influenzae bronchitis,"""","""",narrow,I,INFLUENZA,COV,301108016,301108016
Influenza,MEDCODEID,Acute haemophilus influenzae laryngitis,"""","""",narrow,I,INFLUENZA,COV,301057016,301057016
Influenza,MEDCODEID,Acute myocarditis - influenzal,"""","""",narrow,I,INFLUENZA,COV,299932011,299932011
Influenza,MEDCODEID,Advice given about Influenza A virus subtype H1N1 infection,"""","""",possible,I,INFLUENZA,COV,1138151000000117,1138151000000117
Influenza,MEDCODEID,Advice given about influenza A virus subtype H1N1 by telephone,"""","""",possible,I,INFLUENZA,COV,1740491000006116,1740491000006116
Influenza,MEDCODEID,Antiviral post-exposure influenza prophylaxis,"""","""",possible,I,INFLUENZA,COV,2019011000006118,2019011000006118
Influenza,MEDCODEID,At risk of influenza related complication,"""","""",possible,I,INFLUENZA,COV,2388741000000116,2388741000000116
Influenza,MEDCODEID,Avian Influenza A H1N1 Virus,"""","""",narrow,I,INFLUENZA,COV,6952721000006116,6952721000006116
Influenza,MEDCODEID,Avian influenza,"""","""",narrow,I,INFLUENZA,COV,92429016,92429016
Influenza,MEDCODEID,Avian influenza virus RNA (ribonucleic acid) detection assay,"""","""",possible,I,INFLUENZA,COV,1923621000006117,1923621000006117
Influenza,MEDCODEID,Avian influenza virus nucleic acid detection,"""","""",narrow,I,INFLUENZA,COV,312571000000119,312571000000119
Influenza,MEDCODEID,Avian influenza virus nucleic acid detection assay,"""","""",possible,I,INFLUENZA,COV,2330811000000115,2330811000000115
Influenza,MEDCODEID,Avian influenzavirus,"""","""",narrow,I,INFLUENZA,COV,6206991000006112,6206991000006112
Influenza,MEDCODEID,Bronchiolitis caused by influenza virus,"""","""",narrow,I,INFLUENZA,COV,9310111000006116,9310111000006116
