event_definition,coding_system,code_name,concept,concept_name,tags,system,event_abbreviation,type,code_issue_dot,code
Debridement as flare of EN,SCTSPA,desbridamiento,C0011079,Debridement,narrow,TP,DEBRIDEMENTEN,AESI,36777000,36777000
Debridement as flare of EN,SCTSPA,desbridamiento por resección - acción,C2732598,Excision debridement - action,narrow,TP,DEBRIDEMENTEN,AESI,442837002,442837002
Debridement as flare of EN,SCTSPA,desbridamiento de la piel- tejido celular subcutáneo y músculo,C0185219,Debridement of skin- subcutaneous tissue and muscle,narrow,TP,DEBRIDEMENTEN,AESI,46863009,46863009
Debridement as flare of EN,SCTSPA,desbridamiento de herida en la piel,C0191342,Debridement of wound of skin,narrow,TP,DEBRIDEMENTEN,AESI,85875009,85875009
Debridement as flare of EN,SNOMEDCT_US,Debridement - action,C0011079,Debridement,narrow,TP,DEBRIDEMENTEN,AESI,129317004,129317004
Debridement as flare of EN,SNOMEDCT_US,Debridement and suture,C0185004,Debridement and suture,narrow,TP,DEBRIDEMENTEN,AESI,19697009,19697009
Debridement as flare of EN,SNOMEDCT_US,Debridement of leg ulcer,C0730079,Debridement of leg ulcer,narrow,TP,DEBRIDEMENTEN,AESI,312732009,312732009
Debridement as flare of EN,SNOMEDCT_US,Debridement of foot ulcer,C0730080,Debridement of foot ulcer,narrow,TP,DEBRIDEMENTEN,AESI,312733004,312733004
Debridement as flare of EN,SNOMEDCT_US,Debridement of ulcer,C0730126,Debridement of ulcer,narrow,TP,DEBRIDEMENTEN,AESI,312775003,312775003
Debridement as flare of EN,SNOMEDCT_US,Debridement,C0011079,Debridement,narrow,TP,DEBRIDEMENTEN,AESI,36777000,36777000
Debridement as flare of EN,SNOMEDCT_US,Excision debridement - action,C2732598,Excision debridement - action,narrow,TP,DEBRIDEMENTEN,AESI,442837002,442837002
Debridement as flare of EN,SNOMEDCT_US,Debridement of skin- subcutaneous tissue and muscle,C0185219,Debridement of skin- subcutaneous tissue and muscle,narrow,TP,DEBRIDEMENTEN,AESI,46863009,46863009
Debridement as flare of EN,SNOMEDCT_US,Debridement of wound of skin,C0191342,Debridement of wound of skin,narrow,TP,DEBRIDEMENTEN,AESI,85875009,85875009
Proctocolectomy in UC flare up,MEDCODEID,Laparoscopic restorative proctocolectomy,C5192602,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,13662261000006117,13662261000006117
Proctocolectomy in UC flare up,MEDCODEID,Excision of entire colon and entire rectum,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,13662271000006112,13662271000006112
Proctocolectomy in UC flare up,MEDCODEID,Total proctocolectomy,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,13662281000006110,13662281000006110
Proctocolectomy in UC flare up,MEDCODEID,Panproctocolectomy,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,13662291000006113,13662291000006113
Proctocolectomy in UC flare up,MEDCODEID,Total excision of colon and rectum,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,13662301000006114,13662301000006114
Proctocolectomy in UC flare up,MEDCODEID,Panproctocolectomy,C5234875,Excision of entire colon- entire rectum and entire anal canal (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,13948461000006113,13948461000006113
Proctocolectomy in UC flare up,MEDCODEID,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,C0192876,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,249841000006113,249841000006113
Proctocolectomy in UC flare up,MEDCODEID,Panproctocolectomy and anastomosis of ileum to anus NEC,C0192876,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,269613011,269613011
Proctocolectomy in UC flare up,MEDCODEID,Proctocolectomy NEC,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,269614017,269614017
Proctocolectomy in UC flare up,MEDCODEID,Other specified total excision of colon and rectum,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,269615016,269615016
Proctocolectomy in UC flare up,MEDCODEID,Total excision of colon and rectum NOS,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,269617012,269617012
Proctocolectomy in UC flare up,MEDCODEID,Total abdominal colectomy with proctectomy and ileostomy,C0400082,Total abdominal colectomy with proctectomy and ileostomy (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,3001901000006113,3001901000006113
Proctocolectomy in UC flare up,MEDCODEID,Resection of rectosigmoid,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,3378601000006116,3378601000006116
Proctocolectomy in UC flare up,MEDCODEID,Proctosigmoidectomy,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,3378611000006118,3378611000006118
Proctocolectomy in UC flare up,MEDCODEID,Panproctocolectomy and ileostomy,C0400082,Total abdominal colectomy with proctectomy and ileostomy (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,484784010,484784010
Proctocolectomy in UC flare up,MEDCODEID,Rectosigmoidectomy,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,90017013,90017013
Proctocolectomy in UC flare up,MEDCODEID,Proctocolectomy,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,97301000006110,97301000006110
Proctocolectomy in UC flare up,MEDCODEID,Total proctocolectomy,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,98111000006114,98111000006114
Proctocolectomy in UC flare up,SCTSPA,operaciÃ³n de Hartmann- resecciÃ³n rectal,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,16564004,16564004
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n de colon y recto,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,174059005,174059005
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n total de colon y recto- SAI,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,174065005,174065005
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n parcial de recto y colon sigmoide por prolapso,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,265411006,265411006
Proctocolectomy in UC flare up,SCTSPA,rectosigmoidectomÃ­a y rectopexia,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,265412004,265412004
Proctocolectomy in UC flare up,SCTSPA,colectomÃ­a abdominal total- con protectomÃ­a e ileostomÃ­a,C0400082,Total abdominal colectomy with proctectomy and ileostomy (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,31130001,31130001
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n subtotal de colon y recto con creaciÃ³n de bolsillo colÃ³nico y anastomosis coloanal,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,427997001,427997001
Proctocolectomy in UC flare up,SCTSPA,colectomÃ­a abdominal total- con proctectomÃ­a e ileostomÃ­a continente,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,44751009,44751009
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n subtotal de colon y recto y creaciÃ³n de reservorio colÃ³nico,C3472255,Subtotal excision of colon and rectum and creation of colonic pouch,narrow,TP,PROCTOCOLECTOMY,AESI,450462007,450462007
Proctocolectomy in UC flare up,SCTSPA,rectosigmoidectomÃ­a,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,54164009,54164009
Proctocolectomy in UC flare up,SCTSPA,proctocolectomÃ­a restaurativa laparoscÃ³pica con bolsillo ileal y anastomosis anal,C5192602,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,787108001,787108001
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n de colon y recto completos,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,787109009,787109009
Proctocolectomy in UC flare up,SCTSPA,colectomÃ­a abdominal total- con mucosectomÃ­a rectal y anastomosis quirÃºrgica ileoanal,C0192876,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,80294005,80294005
Proctocolectomy in UC flare up,SCTSPA,rectosigmoidectomÃ­a transacra,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,81092009,81092009
Proctocolectomy in UC flare up,SCTSPA,resecciÃ³n de colon- recto y conducto anal completos,C5234875,Excision of entire colon- entire rectum and entire anal canal (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,858579005,858579005
Proctocolectomy in UC flare up,SNOMEDCT_US,Hartmann operation- rectal resection,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,16564004,16564004
Proctocolectomy in UC flare up,SNOMEDCT_US,Excision of colon and rectum,C0400076,Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,174059005,174059005
Proctocolectomy in UC flare up,SNOMEDCT_US,Total excision of colon and rectum NOS,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,174065005,174065005
Proctocolectomy in UC flare up,SNOMEDCT_US,Rectosigmoidectomy,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,174234005,174234005
Proctocolectomy in UC flare up,SNOMEDCT_US,Partial excision of rectum and sigmoid colon for prolapse,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,265411006,265411006
Proctocolectomy in UC flare up,SNOMEDCT_US,Rectosigmoidectomy and rectopexy,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,265412004,265412004
Proctocolectomy in UC flare up,SNOMEDCT_US,Total abdominal colectomy with proctectomy and ileostomy,C0400082,Total abdominal colectomy with proctectomy and ileostomy (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,31130001,31130001
Proctocolectomy in UC flare up,SNOMEDCT_US,Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,427997001,427997001
Proctocolectomy in UC flare up,SNOMEDCT_US,Total abdominal colectomy with proctectomy and continent ileostomy,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,44751009,44751009
Proctocolectomy in UC flare up,SNOMEDCT_US,Subtotal excision of colon and rectum and creation of colonic pouch,C3472255,Subtotal excision of colon and rectum and creation of colonic pouch,narrow,TP,PROCTOCOLECTOMY,AESI,450462007,450462007
Proctocolectomy in UC flare up,SNOMEDCT_US,Rectosigmoidectomy,C0193063,Rectosigmoidectomy,narrow,TP,PROCTOCOLECTOMY,AESI,54164009,54164009
Proctocolectomy in UC flare up,SNOMEDCT_US,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,C5192602,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,787108001,787108001
Proctocolectomy in UC flare up,SNOMEDCT_US,Excision of entire colon and entire rectum,C0842176,Total Proctocolectomy,narrow,TP,PROCTOCOLECTOMY,AESI,787109009,787109009
Proctocolectomy in UC flare up,SNOMEDCT_US,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,C0192876,Total abdominal colectomy with rectal mucosectomy and ileoanal anastomosis,narrow,TP,PROCTOCOLECTOMY,AESI,80294005,80294005
Proctocolectomy in UC flare up,SNOMEDCT_US,Transsacral rectosigmoidectomy,-,-,narrow,TP,PROCTOCOLECTOMY,AESI,81092009,81092009
Proctocolectomy in UC flare up,SNOMEDCT_US,Panproctocolectomy,C5234875,Excision of entire colon- entire rectum and entire anal canal (procedure),narrow,TP,PROCTOCOLECTOMY,AESI,858579005,858579005
Radioiodine ablation therapy,ICD10PCS,Nonimaging Nuclear Medicine Uptake of Thyroid Gland using Iodine 131 (I-131),C2457332,Nonimaging Nuclear Medicine Uptake of Thyroid Gland using Iodine 131 (I-131),narrow,TP,RADIOIODINEABLA,AESI,CG42GZZ,CG4.2GZZ
Radioiodine ablation therapy,ICD10PCS,Systemic Nuclear Medicine Therapy of Thyroid using Iodine 131 (I-131),C2457612,Systemic Nuclear Medicine Therapy of Thyroid using Iodine 131 (I-131),narrow,TP,RADIOIODINEABLA,AESI,CW7GGZZ,CW7.GGZZ
Radioiodine ablation therapy,SCTSPA,radioisÃ³topo terapÃ©utico,C0358509,Therapeutic radioisotope (product),narrow,TP,RADIOIODINEABLA,AESI,439007,439007
Radioiodine ablation therapy,SNOMEDCT_US,Therapeutic radioisotope,C0358509,Therapeutic radioisotope (product),narrow,TP,RADIOIODINEABLA,AESI,439007,439007
Restorative proctocolectomy as flare of UC,ICD10CM,Acquired absence of other specified parts of digestive tract,C2977669,Acquired absence of other specified parts of digestive tract,possible,TP,RESTRPROCTOCOLECUC,AESI,Z90.4,Z90.4
Restorative proctocolectomy as flare of UC,ICD10CM,Acquired absence of other specified parts of digestive tract,C2977669,Acquired absence of other specified parts of digestive tract,possible,TP,RESTRPROCTOCOLECUC,AESI,Z90.49,Z90.49
Restorative proctocolectomy as flare of UC,ICD10PCS,Medical and Surgical @ Gastrointestinal System @ Bypass @ Ileum @ Open @ No Device,C2516473,Medical and Surgical @ Gastrointestinal System @ Bypass @ Ileum @ Open @ No Device,narrow,TP,RESTRPROCTOCOLECUC,AESI,0D1B0Z,0D1.B0Z
Restorative proctocolectomy as flare of UC,ICD10PCS,Bypass Ileum to Anus- Open Approach,C2405380,Bypass Ileum to Anus- Open Approach,narrow,TP,RESTRPROCTOCOLECUC,AESI,0D1B0ZQ,0D1.B0ZQ
Restorative proctocolectomy as flare of UC,ICD9CM,Intestinal anastomosis,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,45.9,45.9
Restorative proctocolectomy as flare of UC,ICD9CM,Intestinal anastomosis- not otherwise specified,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,45.90,45.90
Restorative proctocolectomy as flare of UC,ICD9CM,Anastomosis to anus,C0176809,Anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,45.95,45.95
Restorative proctocolectomy as flare of UC,SCTSPA,construcción de un reservorio ileal endorrectal en H- con anastomosis quirúrgica al ano,C0192783,Creation of endorectal ileal H-pouch with anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,11574002,11574002
Restorative proctocolectomy as flare of UC,SCTSPA,creación de reservorio ileal,C0400083,Creation of ileal pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,235332005,235332005
Restorative proctocolectomy as flare of UC,SCTSPA,enteroanastomosis,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,235407009,235407009
Restorative proctocolectomy as flare of UC,SCTSPA,panproctocolectomía de Parks- anastomosis de íleon a ano y creación de reservorio,C0554052,Parks panproctocolectomy- anastomosis of ileum to anus and creation of pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,303401008,303401008
Restorative proctocolectomy as flare of UC,SCTSPA,creación de reservorio ileoanal,C0585056,Creation of ileo-anal pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,307183003,307183003
Restorative proctocolectomy as flare of UC,SCTSPA,construcción de un reservorio ileal endorrectal en J- con anastomosis quirúrgica al ano,C0585057,Creation of endorectal ileal J-pouch with anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,43868005,43868005
Restorative proctocolectomy as flare of UC,SCTSPA,proctocolectomía restaurativa laparoscópica con bolsillo ileal y anastomosis anal,C5192602,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,narrow,TP,RESTRPROCTOCOLECUC,AESI,787108001,787108001
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Creation of endorectal ileal H-pouch with anastomosis to anus,C0192783,Creation of endorectal ileal H-pouch with anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,11574002,11574002
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Creation of ileal pouch,C0400083,Creation of ileal pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,235332005,235332005
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Anastomosis of intestine,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,235407009,235407009
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Parks panproctocolectomy- anastomosis of ileum to anus and creation of pouch,C0554052,Parks panproctocolectomy- anastomosis of ileum to anus and creation of pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,303401008,303401008
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Creation of ileo-anal pouch,C0585056,Creation of ileo-anal pouch,narrow,TP,RESTRPROCTOCOLECUC,AESI,307183003,307183003
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Creation of endorectal ileal J-pouch with anastomosis to anus,C0585057,Creation of endorectal ileal J-pouch with anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,43868005,43868005
Restorative proctocolectomy as flare of UC,SNOMEDCT_US,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,C5192602,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis,narrow,TP,RESTRPROCTOCOLECUC,AESI,787108001,787108001
Thyroidectomy in Graves,ICD10PCS,Resection of Left Thyroid Gland Lobe- Open Approach,C2413531,Resection of Left Thyroid Gland Lobe- Open Approach,narrow,TP,THYROIDECTOMY,AESI,0GTG0ZZ,0GT.G0ZZ
Thyroidectomy in Graves,ICD10PCS,Resection of Left Thyroid Gland Lobe- Percutaneous Endoscopic Approach,C2413532,Resection of Left Thyroid Gland Lobe- Percutaneous Endoscopic Approach,narrow,TP,THYROIDECTOMY,AESI,0GTG4ZZ,0GT.G4ZZ
Thyroidectomy in Graves,ICD10PCS,Resection of Right Thyroid Gland Lobe- Open Approach,C2413533,Resection of Right Thyroid Gland Lobe- Open Approach,narrow,TP,THYROIDECTOMY,AESI,0GTH0ZZ,0GT.H0ZZ
Thyroidectomy in Graves,ICD10PCS,Resection of Right Thyroid Gland Lobe- Percutaneous Endoscopic Approach,C2413534,Resection of Right Thyroid Gland Lobe- Percutaneous Endoscopic Approach,narrow,TP,THYROIDECTOMY,AESI,0GTH4ZZ,0GT.H4ZZ
Thyroidectomy in Graves,ICD10PCS,Resection of Thyroid Gland- Open Approach,C2413535,Resection of Thyroid Gland- Open Approach,narrow,TP,THYROIDECTOMY,AESI,0GTK0ZZ,0GT.K0ZZ
Thyroidectomy in Graves,MEDCODEID,Partial thyroidectomy NEC,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,266322016,266322016
Thyroidectomy in Graves,MEDCODEID,Bilateral subtotal thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,355914011,355914011
Thyroidectomy in Graves,MEDCODEID,Subtotal thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,51831010,51831010
Thyroidectomy in Graves,MEDCODEID,Excision of pyramidal lobe of thyroid,C0585402,Excision of pyramidal lobe of thyroid,narrow,TP,THYROIDECTOMY,AESI,5969621000006114,5969621000006114
Thyroidectomy in Graves,SCTSPA,resecciÃ³n de lÃ³bulo piramidal de glÃ¡ndula tiroides,C0585402,Excision of pyramidal lobe of thyroid,narrow,TP,THYROIDECTOMY,AESI,307542005,307542005
Thyroidectomy in Graves,SCTSPA,tiroidectomÃ­a subtotal,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,30956003,30956003
Thyroidectomy in Graves,SNOMEDCT_US,Partial thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,148778004,148778004
Thyroidectomy in Graves,SNOMEDCT_US,Subtotal thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,171970004,171970004
Thyroidectomy in Graves,SNOMEDCT_US,Partial thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,302339008,302339008
Thyroidectomy in Graves,SNOMEDCT_US,Excision of pyramidal lobe of thyroid,C0585402,Excision of pyramidal lobe of thyroid,narrow,TP,THYROIDECTOMY,AESI,307542005,307542005
Thyroidectomy in Graves,SNOMEDCT_US,Subtotal thyroidectomy,C0193790,Subtotal thyroidectomy,narrow,TP,THYROIDECTOMY,AESI,30956003,30956003
Blood transfusion as UC flare up,ICD9CMP,Transfusion of blood and blood components,C0371802,Transfusion- blood or blood components,narrow,TP,BLOODTRANSFUSIONUC,AESI,99.0,99.0
Blood transfusion as UC flare up,ICD9CMP,Transfusion of platelets,C0086818,Platelet Transfusion,narrow,TP,BLOODTRANSFUSIONUC,AESI,99.05,99.05
Blood transfusion as UC flare up,ICD9CMP,Blood transfusion- without reported diagnosis,C0260780,Encounter due to blood transfusion- without reported diagnosis,narrow,TP,BLOODTRANSFUSIONUC,AESI,V58.2,V58.2
Debridement as flare of EN,ICD9CMP,Attention to dressings and sutures,C1719694,Attention to dressings and sutures,narrow,TP,DEBRIDEMENTEN,AESI,V58.3,V58.3
Debridement as flare of EN,ICD9CMP,Encounter for change or removal of nonsurgical wound dressing,C1719690,Encounter for change or removal of nonsurgical wound dressing,narrow,TP,DEBRIDEMENTEN,AESI,V58.30,V58.30
Restorative proctocolectomy as flare of UC,ICD9CMP,Intestinal anastomosis,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,45.9,45.9
Restorative proctocolectomy as flare of UC,ICD9CMP,Intestinal anastomosis- not otherwise specified,C0192711,Anastomosis of intestine,possible,TP,RESTRPROCTOCOLECUC,AESI,45.90,45.90
Restorative proctocolectomy as flare of UC,ICD9CMP,Anastomosis to anus,C0176809,Anastomosis to anus,narrow,TP,RESTRPROCTOCOLECUC,AESI,45.95,45.95
